timestamp;cumulative_stars
2019-08-04T02:18:23Z;188
2019-08-14T23:29:31Z;189
2019-08-16T05:34:29Z;190
2019-08-19T01:40:43Z;191
2019-08-26T00:50:56Z;192
2019-09-04T09:03:33Z;193
2019-09-05T06:37:23Z;194
2019-09-05T10:47:44Z;195
2019-09-06T18:05:09Z;196
2019-09-11T02:40:29Z;197
2019-10-06T14:26:22Z;198
2019-10-14T15:10:32Z;199
2019-10-18T02:05:06Z;200
2019-10-21T13:04:36Z;201
2019-10-23T11:28:01Z;202
2019-10-24T14:19:08Z;203
2019-11-07T06:09:00Z;204
2019-11-14T20:34:48Z;205
2019-11-25T20:02:40Z;206
2019-11-27T09:17:02Z;207
2019-11-28T02:14:23Z;208
2019-12-09T07:33:07Z;209
2019-12-10T04:45:03Z;210
2019-12-16T08:58:26Z;211
2019-12-17T18:32:23Z;212
2019-12-18T21:42:22Z;213
2020-01-13T15:37:45Z;214
2020-01-25T20:22:12Z;215
2020-01-26T13:53:05Z;216
2020-02-04T22:17:56Z;217
2020-02-05T14:55:37Z;218
2020-02-05T15:36:52Z;219
2020-02-06T07:02:29Z;220
2020-02-09T02:16:37Z;221
2020-02-12T02:54:34Z;222
2020-02-24T09:29:45Z;223
2020-02-28T12:43:44Z;224
2020-03-03T20:18:18Z;225
2020-03-11T11:27:52Z;226
2020-03-19T17:11:57Z;227
2020-03-25T00:20:27Z;228
2020-03-30T13:36:14Z;229
2020-04-06T09:29:38Z;230
2020-04-27T10:29:04Z;231
2020-04-30T01:49:35Z;232
2020-05-06T02:12:15Z;233
2020-05-09T06:46:56Z;234
2020-05-09T08:13:20Z;235
2020-05-10T00:23:51Z;236
2020-05-12T07:20:12Z;237
2020-05-12T22:10:53Z;238
2020-05-18T10:13:40Z;239
2020-05-18T17:25:29Z;240
2020-05-19T22:54:04Z;241
2020-05-21T05:02:41Z;242
2020-05-22T06:11:41Z;243
2020-05-31T06:31:04Z;244
2020-06-06T22:24:23Z;245
2020-06-11T18:00:13Z;246
2020-06-12T13:00:23Z;247
2020-06-12T17:42:04Z;248
2020-06-22T10:05:37Z;249
2020-06-24T03:48:16Z;250
2020-06-24T08:32:16Z;251
2020-06-27T14:04:31Z;252
2020-06-28T09:57:49Z;253
2020-06-30T20:39:08Z;254
2020-07-03T16:21:39Z;255
2020-07-06T04:38:43Z;256
2020-07-08T11:15:30Z;257
2020-07-10T07:40:28Z;258
2020-07-13T19:26:35Z;259
2020-07-17T03:41:09Z;260
2020-07-19T14:32:43Z;261
2020-07-21T10:24:02Z;262
2020-07-25T08:35:02Z;263
2020-07-26T10:43:23Z;264
2020-08-11T00:07:48Z;265
2020-08-11T17:09:59Z;266
2020-08-11T17:10:05Z;267
2020-08-14T14:46:36Z;268
2020-08-14T17:09:56Z;269
2020-08-17T09:33:51Z;270
2020-08-19T07:28:13Z;271
2020-08-21T02:16:30Z;272
2020-09-11T07:56:40Z;273
2020-09-16T12:21:37Z;274
2020-09-19T05:46:13Z;275
2020-09-22T14:42:43Z;276
2020-09-27T10:45:59Z;277
2020-09-28T08:08:13Z;278
2020-10-06T23:48:52Z;279
2020-10-09T18:02:07Z;280
2020-10-10T00:26:38Z;281
2020-10-14T07:55:18Z;282
2020-10-15T05:49:36Z;283
2020-10-19T08:35:43Z;284
2020-10-19T11:52:58Z;285
2020-10-21T12:06:53Z;286
2020-11-11T06:36:35Z;287
2020-11-20T03:28:13Z;288
2020-11-22T00:54:32Z;289
2020-11-22T15:13:11Z;290
2020-11-25T11:48:01Z;291
2020-11-27T12:26:22Z;292
2020-12-07T05:51:57Z;293
2020-12-08T09:03:14Z;294
2020-12-15T01:47:44Z;295
2020-12-16T16:41:55Z;296
2020-12-25T08:33:43Z;297
2020-12-26T06:27:26Z;298
2020-12-29T07:31:55Z;299
2020-12-29T15:37:41Z;300
2021-01-04T14:01:32Z;301
2021-01-06T15:49:14Z;302
2021-01-07T17:36:27Z;303
2021-01-09T18:48:38Z;304
2021-01-10T09:55:29Z;305
2021-01-12T17:45:54Z;306
2021-01-21T22:14:25Z;307
2021-01-27T07:08:49Z;308
2021-01-29T23:26:36Z;309
2021-02-16T21:08:43Z;310
2021-02-17T22:03:34Z;311
2021-02-18T21:01:55Z;312
2021-02-24T02:50:49Z;313
2021-03-05T14:02:21Z;314
2021-03-11T14:42:12Z;315
2021-03-12T01:31:43Z;316
2021-03-12T19:22:06Z;317
2021-03-13T20:42:37Z;318
2021-03-16T07:34:25Z;319
2021-03-19T02:48:07Z;320
2021-03-21T15:52:41Z;321
2021-03-22T18:40:43Z;322
2021-03-25T05:36:29Z;323
2021-03-27T12:15:35Z;324
